,date,est,date_pub,code,line,value,description
7552,2009_Q2,SECOND,2009-08-27,A823RY2,50,0.82,  Federal
7553,2009_Q2,THIRD,2009-09-30,A823RY2,50,0.85,  Federal
7554,2009_Q3,ADVANCE,2009-10-29,A823RY2,50,0.62,  Federal
7555,2009_Q3,SECOND,2009-11-24,A823RY2,50,0.65,  Federal
7556,2009_Q3,THIRD,2009-12-22,A823RY2,50,0.62,  Federal
7557,2009_Q4,ADVANCE,2010-01-29,A823RY2,50,0.02,  Federal
7558,2009_Q4,SECOND,2010-02-26,A823RY2,50,0.02,  Federal
7559,2009_Q4,THIRD,2010-03-26,A823RY2,50,0.01,  Federal
7560,2010_Q1,ADVANCE,2010-04-30,A823RY2,50,0.11,  Federal
7561,2010_Q1,SECOND,2010-05-27,A823RY2,50,0.1,  Federal
7562,2010_Q1,THIRD,2010-06-25,A823RY2,50,0.1,  Federal
7563,2010_Q2,ADVANCE,2010-07-30,A823RY2,50,0.72,  Federal
7564,2010_Q2,SECOND,2010-08-27,A823RY2,50,0.72,  Federal
7565,2010_Q2,THIRD,2010-09-30,A823RY2,50,0.72,  Federal
7566,2010_Q3,ADVANCE,2010-10-29,A823RY2,50,0.71,  Federal
7567,2010_Q3,SECOND,2010-11-23,A823RY2,50,0.71,  Federal
7568,2010_Q3,THIRD,2010-12-22,A823RY2,50,0.71,  Federal
7569,2010_Q4,ADVANCE,2011-01-28,A823RY2,50,-0.01,  Federal
7570,2010_Q4,SECOND,2011-02-25,A823RY2,50,-0.02,  Federal
7571,2010_Q4,THIRD,2011-03-25,A823RY2,50,-0.02,  Federal
7572,2011_Q1,ADVANCE,2011-04-28,A823RY2,50,-0.68,  Federal
7573,2011_Q1,SECOND,2011-05-26,A823RY2,50,-0.68,  Federal
7574,2011_Q1,THIRD,2011-06-24,A823RY2,50,-0.69,  Federal
7575,2011_Q2,ADVANCE,2011-07-29,A823RY2,50,0.18,  Federal
7576,2011_Q2,SECOND,2011-08-26,A823RY2,50,0.16,  Federal
7577,2011_Q2,THIRD,2011-09-29,A823RY2,50,0.16,  Federal
7578,2011_Q3,ADVANCE,2011-10-27,A823RY2,50,0.16,  Federal
7579,2011_Q3,SECOND,2011-11-22,A823RY2,50,0.15,  Federal
7580,2011_Q3,THIRD,2011-12-22,A823RY2,50,0.17,  Federal
7581,2011_Q4,ADVANCE,2012-01-27,A823RY2,50,-0.62,  Federal
7582,2011_Q4,SECOND,2012-02-29,A823RY2,50,-0.58,  Federal
7583,2011_Q4,THIRD,2012-03-29,A823RY2,50,-0.58,  Federal
7584,2012_Q1,ADVANCE,2012-04-27,A823RY2,50,-0.46,  Federal
7585,2012_Q1,SECOND,2012-05-31,A823RY2,50,-0.48,  Federal
7586,2012_Q1,THIRD,2012-06-28,A823RY2,50,-0.48,  Federal
7587,2012_Q2,ADVANCE,2012-07-27,A823RY2,50,-0.03,  Federal
7588,2012_Q2,SECOND,2012-08-29,A823RY2,50,-0.01,  Federal
7589,2012_Q2,THIRD,2012-09-27,A823RY2,50,-0.02,  Federal
7590,2012_Q3,ADVANCE,2012-10-26,A823RY2,50,0.72,  Federal
7591,2012_Q3,SECOND,2012-11-29,A823RY2,50,0.71,  Federal
7592,2012_Q3,THIRD,2012-12-20,A823RY2,50,0.71,  Federal
7593,2012_Q4,ADVANCE,2013-01-30,A823RY2,50,-1.25,  Federal
7594,2012_Q4,SECOND,2013-02-28,A823RY2,50,-1.23,  Federal
7595,2012_Q4,THIRD,2013-03-28,A823RY2,50,-1.23,  Federal
7596,2013_Q1,ADVANCE,2013-04-26,A823RY2,50,-0.65,  Federal
7597,2013_Q1,SECOND,2013-05-30,A823RY2,50,-0.68,  Federal
7598,2013_Q1,THIRD,2013-06-26,A823RY2,50,-0.68,  Federal
7599,2013_Q2,ADVANCE,2013-07-31,A823RY2,53,-0.12,  Federal
7600,2013_Q2,SECOND,2013-08-29,A823RY2,53,-0.12,  Federal
7601,2013_Q2,THIRD,2013-09-26,A823RY2,53,-0.12,  Federal
7602,2013_Q3,ADVANCE,2013-11-07,A823RY2,53,-0.13,  Federal
7603,2013_Q3,SECOND,2013-12-05,A823RY2,53,-0.1,  Federal
7604,2013_Q3,THIRD,2013-12-20,A823RY2,53,-0.11,  Federal
7605,2013_Q4,ADVANCE,2014-01-30,A823RY2,53,-0.98,  Federal
7606,2013_Q4,SECOND,2014-02-28,A823RY2,53,-1.0,  Federal
7607,2013_Q4,THIRD,2014-03-27,A823RY2,53,-1.0,  Federal
7608,2014_Q1,ADVANCE,2014-04-30,A823RY2,53,0.05,  Federal
7609,2014_Q1,SECOND,2014-05-29,A823RY2,53,0.05,  Federal
7610,2014_Q1,THIRD,2014-06-25,A823RY2,53,0.05,  Federal
7611,2014_Q2,ADVANCE,2014-07-30,A823RY2,53,-0.05,  Federal
7612,2014_Q2,SECOND,2014-08-28,A823RY2,53,-0.06,  Federal
7613,2014_Q2,THIRD,2014-09-26,A823RY2,53,-0.06,  Federal
7614,2014_Q3,ADVANCE,2014-10-30,A823RY2,53,0.67,  Federal
7615,2014_Q3,SECOND,2014-11-25,A823RY2,53,0.67,  Federal
7616,2014_Q3,THIRD,2014-12-23,A823RY2,53,0.68,  Federal
7617,2014_Q4,ADVANCE,2015-01-30,A823RY2,53,-0.54,  Federal
7618,2014_Q4,SECOND,2015-02-27,A823RY2,53,-0.54,  Federal
7619,2014_Q4,THIRD,2015-03-27,A823RY2,53,-0.53,  Federal
7620,2015_Q1,ADVANCE,2015-04-29,A823RY2,53,0.02,  Federal
7621,2015_Q1,SECOND,2015-05-29,A823RY2,53,0.01,  Federal
7622,2015_Q1,THIRD,2015-06-24,A823RY2,53,0.0,  Federal
7623,2015_Q2,ADVANCE,2015-07-30,A823RY2,53,-0.08,  Federal
7624,2015_Q2,SECOND,2015-08-27,A823RY2,53,0.0,  Federal
7625,2015_Q2,THIRD,2015-09-25,A823RY2,53,0.0,  Federal
7626,2015_Q3,ADVANCE,2015-10-29,A823RY2,53,0.02,  Federal
7627,2015_Q3,SECOND,2015-11-24,A823RY2,53,0.01,  Federal
7628,2015_Q3,THIRD,2015-12-22,A823RY2,53,0.02,  Federal
7629,2015_Q4,ADVANCE,2016-01-29,A823RY2,53,0.18,  Federal
7630,2015_Q4,SECOND,2016-02-26,A823RY2,53,0.15,  Federal
7631,2015_Q4,THIRD,2016-03-25,A823RY2,53,0.15,  Federal
7632,2004_Q1,ADVANCE,2004-04-29,A824RY2,46,0.66,    National defense
7633,2004_Q1,SECOND,2004-05-27,A824RY2,46,0.58,    National defense
7634,2004_Q1,THIRD,2004-06-25,A824RY2,46,0.58,    National defense
7635,2004_Q2,ADVANCE,2004-07-30,A824RY2,46,0.09,    National defense
7636,2004_Q2,SECOND,2004-08-27,A824RY2,46,0.09,    National defense
7637,2004_Q2,THIRD,2004-09-29,A824RY2,46,0.09,    National defense
7638,2004_Q3,ADVANCE,2004-10-29,A824RY2,46,0.42,    National defense
7639,2004_Q3,SECOND,2004-11-30,A824RY2,46,0.44,    National defense
7640,2004_Q3,THIRD,2004-12-22,A824RY2,46,0.45,    National defense
7641,2004_Q4,ADVANCE,2005-01-28,A824RY2,46,0.0,    National defense
7642,2004_Q4,SECOND,2005-02-25,A824RY2,46,-0.02,    National defense
7643,2004_Q4,THIRD,2005-03-30,A824RY2,46,-0.03,    National defense
7644,2005_Q1,ADVANCE,2005-04-28,A824RY2,46,0.01,    National defense
7645,2005_Q1,SECOND,2005-05-26,A824RY2,46,0.01,    National defense
7646,2005_Q1,THIRD,2005-06-29,A824RY2,46,0.02,    National defense
7647,2005_Q2,ADVANCE,2005-07-29,A824RY2,46,0.1,    National defense
7648,2005_Q2,SECOND,2005-08-31,A824RY2,46,0.11,    National defense
7649,2005_Q2,THIRD,2005-09-29,A824RY2,46,0.17,    National defense
7650,2005_Q3,ADVANCE,2005-10-28,A824RY2,46,0.47,    National defense
7651,2005_Q3,SECOND,2005-11-30,A824RY2,46,0.48,    National defense
7652,2005_Q3,THIRD,2005-12-21,A824RY2,46,0.46,    National defense
7653,2005_Q4,ADVANCE,2006-01-27,A824RY2,46,-0.66,    National defense
7654,2005_Q4,SECOND,2006-02-28,A824RY2,46,-0.44,    National defense
7655,2005_Q4,THIRD,2006-03-30,A824RY2,46,-0.44,    National defense
7656,2006_Q1,ADVANCE,2006-04-28,A824RY2,46,0.47,    National defense
7657,2006_Q1,SECOND,2006-05-25,A824RY2,46,0.43,    National defense
7658,2006_Q1,THIRD,2006-06-29,A824RY2,46,0.44,    National defense
7659,2006_Q2,ADVANCE,2006-07-28,A824RY2,46,-0.05,    National defense
7660,2006_Q2,SECOND,2006-08-30,A824RY2,46,-0.08,    National defense
7661,2006_Q2,THIRD,2006-09-28,A824RY2,46,-0.09,    National defense
7662,2006_Q3,ADVANCE,2006-10-27,A824RY2,46,-0.03,    National defense
7663,2006_Q3,SECOND,2006-11-29,A824RY2,46,-0.05,    National defense
7664,2006_Q3,THIRD,2006-12-21,A824RY2,46,-0.06,    National defense
7665,2006_Q4,ADVANCE,2007-01-27,A824RY2,46,0.53,    National defense
7666,2006_Q4,SECOND,2007-02-28,A824RY2,46,0.54,    National defense
7667,2006_Q4,THIRD,2007-03-30,A824RY2,46,0.55,    National defense
7668,2007_Q1,ADVANCE,2007-04-27,A824RY2,46,-0.32,    National defense
7669,2007_Q1,SECOND,2007-05-31,A824RY2,46,-0.36,    National defense
7670,2007_Q1,THIRD,2007-06-28,A824RY2,46,-0.36,    National defense
7671,2007_Q2,ADVANCE,2007-07-27,A824RY2,46,0.44,    National defense
7672,2007_Q2,SECOND,2007-08-30,A824RY2,46,0.4,    National defense
7673,2007_Q2,THIRD,2007-09-27,A824RY2,46,0.39,    National defense
7674,2007_Q3,ADVANCE,2007-10-31,A824RY2,46,0.45,    National defense
7675,2007_Q3,SECOND,2007-11-29,A824RY2,46,0.47,    National defense
7676,2007_Q3,THIRD,2007-12-20,A824RY2,46,0.47,    National defense
7677,2007_Q4,ADVANCE,2008-01-30,A824RY2,46,-0.03,    National defense
7678,2007_Q4,SECOND,2008-02-28,A824RY2,46,-0.01,    National defense
7679,2007_Q4,THIRD,2008-03-27,A824RY2,46,-0.03,    National defense
7680,2008_Q1,ADVANCE,2008-04-30,A824RY2,46,0.28,    National defense
7681,2008_Q1,SECOND,2008-05-29,A824RY2,46,0.27,    National defense
7682,2008_Q1,THIRD,2008-06-26,A824RY2,46,0.27,    National defense
7683,2008_Q2,ADVANCE,2008-07-31,A824RY2,46,0.36,    National defense
7684,2008_Q2,SECOND,2008-08-28,A824RY2,46,0.36,    National defense
7685,2008_Q2,THIRD,2008-09-26,A824RY2,46,0.36,    National defense
7686,2008_Q3,ADVANCE,2008-10-30,A824RY2,46,0.86,    National defense
7687,2008_Q3,SECOND,2008-11-25,A824RY2,46,0.85,    National defense
7688,2008_Q3,THIRD,2008-12-23,A824RY2,46,0.85,    National defense
7689,2008_Q4,ADVANCE,2009-01-30,A824RY2,46,0.11,    National defense
7690,2008_Q4,SECOND,2009-02-27,A824RY2,46,0.16,    National defense
7691,2008_Q4,THIRD,2009-03-26,A824RY2,46,0.18,    National defense
7692,2009_Q1,ADVANCE,2009-04-29,A824RY2,46,-0.35,    National defense
7693,2009_Q1,SECOND,2009-05-29,A824RY2,46,-0.37,    National defense
7694,2009_Q1,THIRD,2009-06-25,A824RY2,46,-0.37,    National defense
7695,2009_Q2,ADVANCE,2009-07-31,A824RY2,51,0.67,    National defense
7696,2009_Q2,SECOND,2009-08-27,A824RY2,51,0.67,    National defense
7697,2009_Q2,THIRD,2009-09-30,A824RY2,51,0.7,    National defense
7698,2009_Q3,ADVANCE,2009-10-29,A824RY2,51,0.45,    National defense
7699,2009_Q3,SECOND,2009-11-24,A824RY2,51,0.48,    National defense
7700,2009_Q3,THIRD,2009-12-22,A824RY2,51,0.45,    National defense
7701,2009_Q4,ADVANCE,2010-01-29,A824RY2,51,-0.19,    National defense
7702,2009_Q4,SECOND,2010-02-26,A824RY2,51,-0.19,    National defense
7703,2009_Q4,THIRD,2010-03-26,A824RY2,51,-0.2,    National defense
7704,2010_Q1,ADVANCE,2010-04-30,A824RY2,51,0.07,    National defense
7705,2010_Q1,SECOND,2010-05-27,A824RY2,51,0.06,    National defense
7706,2010_Q1,THIRD,2010-06-25,A824RY2,51,0.06,    National defense
7707,2010_Q2,ADVANCE,2010-07-30,A824RY2,51,0.4,    National defense
7708,2010_Q2,SECOND,2010-08-27,A824RY2,51,0.39,    National defense
7709,2010_Q2,THIRD,2010-09-30,A824RY2,51,0.4,    National defense
7710,2010_Q3,ADVANCE,2010-10-29,A824RY2,51,0.46,    National defense
7711,2010_Q3,SECOND,2010-11-23,A824RY2,51,0.46,    National defense
7712,2010_Q3,THIRD,2010-12-22,A824RY2,51,0.46,    National defense
7713,2010_Q4,ADVANCE,2011-01-28,A824RY2,51,-0.11,    National defense
7714,2010_Q4,SECOND,2011-02-25,A824RY2,51,-0.12,    National defense
7715,2010_Q4,THIRD,2011-03-25,A824RY2,51,-0.12,    National defense
7716,2011_Q1,ADVANCE,2011-04-28,A824RY2,51,-0.69,    National defense
7717,2011_Q1,SECOND,2011-05-26,A824RY2,51,-0.68,    National defense
7718,2011_Q1,THIRD,2011-06-24,A824RY2,51,-0.69,    National defense
7719,2011_Q2,ADVANCE,2011-07-29,A824RY2,51,0.39,    National defense
7720,2011_Q2,SECOND,2011-08-26,A824RY2,51,0.38,    National defense
7721,2011_Q2,THIRD,2011-09-29,A824RY2,51,0.37,    National defense
7722,2011_Q3,ADVANCE,2011-10-27,A824RY2,51,0.26,    National defense
7723,2011_Q3,SECOND,2011-11-22,A824RY2,51,0.26,    National defense
7724,2011_Q3,THIRD,2011-12-22,A824RY2,51,0.27,    National defense
7725,2011_Q4,ADVANCE,2012-01-27,A824RY2,51,-0.73,    National defense
7726,2011_Q4,SECOND,2012-02-29,A824RY2,51,-0.7,    National defense
7727,2011_Q4,THIRD,2012-03-29,A824RY2,51,-0.7,    National defense
7728,2012_Q1,ADVANCE,2012-04-27,A824RY2,51,-0.44,    National defense
7729,2012_Q1,SECOND,2012-05-31,A824RY2,51,-0.46,    National defense
7730,2012_Q1,THIRD,2012-06-28,A824RY2,51,-0.46,    National defense
7731,2012_Q2,ADVANCE,2012-07-27,A824RY2,51,-0.02,    National defense
7732,2012_Q2,SECOND,2012-08-29,A824RY2,51,0.0,    National defense
7733,2012_Q2,THIRD,2012-09-27,A824RY2,51,-0.01,    National defense
7734,2012_Q3,ADVANCE,2012-10-26,A824RY2,51,0.64,    National defense
7735,2012_Q3,SECOND,2012-11-29,A824RY2,51,0.64,    National defense
7736,2012_Q3,THIRD,2012-12-20,A824RY2,51,0.64,    National defense
7737,2012_Q4,ADVANCE,2013-01-30,A824RY2,51,-1.28,    National defense
7738,2012_Q4,SECOND,2013-02-28,A824RY2,51,-1.28,    National defense
7739,2012_Q4,THIRD,2013-03-28,A824RY2,51,-1.28,    National defense
7740,2013_Q1,ADVANCE,2013-04-26,A824RY2,51,-0.6,    National defense
7741,2013_Q1,SECOND,2013-05-30,A824RY2,51,-0.63,    National defense
7742,2013_Q1,THIRD,2013-06-26,A824RY2,51,-0.63,    National defense
7743,2013_Q2,ADVANCE,2013-07-31,A824RY2,54,-0.02,    National defense
7744,2013_Q2,SECOND,2013-08-29,A824RY2,54,-0.03,    National defense
7745,2013_Q2,THIRD,2013-09-26,A824RY2,54,-0.03,    National defense
7746,2013_Q3,ADVANCE,2013-11-07,A824RY2,54,-0.03,    National defense
7747,2013_Q3,SECOND,2013-12-05,A824RY2,54,-0.01,    National defense
7748,2013_Q3,THIRD,2013-12-20,A824RY2,54,-0.02,    National defense
7749,2013_Q4,ADVANCE,2014-01-30,A824RY2,54,-0.68,    National defense
7750,2013_Q4,SECOND,2014-02-28,A824RY2,54,-0.7,    National defense
7751,2013_Q4,THIRD,2014-03-27,A824RY2,54,-0.7,    National defense
7752,2014_Q1,ADVANCE,2014-04-30,A824RY2,54,-0.11,    National defense
7753,2014_Q1,SECOND,2014-05-29,A824RY2,54,-0.11,    National defense
7754,2014_Q1,THIRD,2014-06-25,A824RY2,54,-0.11,    National defense
7755,2014_Q2,ADVANCE,2014-07-30,A824RY2,54,0.05,    National defense
7756,2014_Q2,SECOND,2014-08-28,A824RY2,54,0.04,    National defense
7757,2014_Q2,THIRD,2014-09-26,A824RY2,54,0.04,    National defense
7758,2014_Q3,ADVANCE,2014-10-30,A824RY2,54,0.66,    National defense
7759,2014_Q3,SECOND,2014-11-25,A824RY2,54,0.66,    National defense
7760,2014_Q3,THIRD,2014-12-23,A824RY2,54,0.66,    National defense
7761,2014_Q4,ADVANCE,2015-01-30,A824RY2,54,-0.58,    National defense
7762,2014_Q4,SECOND,2015-02-27,A824RY2,54,-0.58,    National defense
7763,2014_Q4,THIRD,2015-03-27,A824RY2,54,-0.57,    National defense
7764,2015_Q1,ADVANCE,2015-04-29,A824RY2,54,-0.03,    National defense
7765,2015_Q1,SECOND,2015-05-29,A824RY2,54,-0.04,    National defense
7766,2015_Q1,THIRD,2015-06-24,A824RY2,54,-0.05,    National defense
7767,2015_Q2,ADVANCE,2015-07-30,A824RY2,54,-0.06,    National defense
7768,2015_Q2,SECOND,2015-08-27,A824RY2,54,0.01,    National defense
7769,2015_Q2,THIRD,2015-09-25,A824RY2,54,0.01,    National defense
7770,2015_Q3,ADVANCE,2015-10-29,A824RY2,54,-0.06,    National defense
7771,2015_Q3,SECOND,2015-11-24,A824RY2,54,-0.06,    National defense
7772,2015_Q3,THIRD,2015-12-22,A824RY2,54,-0.06,    National defense
7773,2015_Q4,ADVANCE,2016-01-29,A824RY2,54,0.14,    National defense
7774,2015_Q4,SECOND,2016-02-26,A824RY2,54,0.11,    National defense
7775,2015_Q4,THIRD,2016-03-25,A824RY2,54,0.11,    National defense
7776,2004_Q1,ADVANCE,2004-04-29,A997RY2,47,0.34,      Consumption expenditures
7777,2004_Q1,SECOND,2004-05-27,A997RY2,47,0.27,      Consumption expenditures
7778,2004_Q1,THIRD,2004-06-25,A997RY2,47,0.26,      Consumption expenditures
7779,2004_Q2,ADVANCE,2004-07-30,A997RY2,47,0.16,      Consumption expenditures
7780,2004_Q2,SECOND,2004-08-27,A997RY2,47,0.16,      Consumption expenditures
7781,2004_Q2,THIRD,2004-09-29,A997RY2,47,0.16,      Consumption expenditures
7782,2004_Q3,ADVANCE,2004-10-29,A997RY2,47,0.36,      Consumption expenditures
7783,2004_Q3,SECOND,2004-11-30,A997RY2,47,0.38,      Consumption expenditures
7784,2004_Q3,THIRD,2004-12-22,A997RY2,47,0.38,      Consumption expenditures
7785,2004_Q4,ADVANCE,2005-01-28,A997RY2,47,-0.15,      Consumption expenditures
7786,2004_Q4,SECOND,2005-02-25,A997RY2,47,-0.19,      Consumption expenditures
7787,2004_Q4,THIRD,2005-03-30,A997RY2,47,-0.2,      Consumption expenditures
7788,2005_Q1,ADVANCE,2005-04-28,A997RY2,47,0.23,      Consumption expenditures
7789,2005_Q1,SECOND,2005-05-26,A997RY2,47,0.2,      Consumption expenditures
7790,2005_Q1,THIRD,2005-06-29,A997RY2,47,0.21,      Consumption expenditures
7791,2005_Q2,ADVANCE,2005-07-29,A997RY2,47,0.03,      Consumption expenditures
7792,2005_Q2,SECOND,2005-08-31,A997RY2,47,0.01,      Consumption expenditures
7793,2005_Q2,THIRD,2005-09-29,A997RY2,47,0.04,      Consumption expenditures
7794,2005_Q3,ADVANCE,2005-10-28,A997RY2,47,0.37,      Consumption expenditures
7795,2005_Q3,SECOND,2005-11-30,A997RY2,47,0.38,      Consumption expenditures
7796,2005_Q3,THIRD,2005-12-21,A997RY2,47,0.37,      Consumption expenditures
7797,2005_Q4,ADVANCE,2006-01-27,A997RY2,47,-0.67,      Consumption expenditures
7798,2005_Q4,SECOND,2006-02-28,A997RY2,47,-0.49,      Consumption expenditures
7799,2005_Q4,THIRD,2006-03-30,A997RY2,47,-0.49,      Consumption expenditures
7800,2006_Q1,ADVANCE,2006-04-28,A997RY2,47,0.44,      Consumption expenditures
7801,2006_Q1,SECOND,2006-05-25,A997RY2,47,0.4,      Consumption expenditures
7802,2006_Q1,THIRD,2006-06-29,A997RY2,47,0.4,      Consumption expenditures
7803,2006_Q2,ADVANCE,2006-07-28,A997RY2,47,-0.15,      Consumption expenditures
7804,2006_Q2,SECOND,2006-08-30,A997RY2,47,-0.16,      Consumption expenditures
7805,2006_Q2,THIRD,2006-09-28,A997RY2,47,-0.17,      Consumption expenditures
7806,2006_Q3,ADVANCE,2006-10-27,A997RY2,47,-0.02,      Consumption expenditures
7807,2006_Q3,SECOND,2006-11-29,A997RY2,47,-0.04,      Consumption expenditures
7808,2006_Q3,THIRD,2006-12-21,A997RY2,47,-0.04,      Consumption expenditures
7809,2006_Q4,ADVANCE,2007-01-27,A997RY2,47,0.42,      Consumption expenditures
7810,2006_Q4,SECOND,2007-02-28,A997RY2,47,0.44,      Consumption expenditures
7811,2006_Q4,THIRD,2007-03-30,A997RY2,47,0.43,      Consumption expenditures
7812,2007_Q1,ADVANCE,2007-04-27,A997RY2,47,-0.26,      Consumption expenditures
7813,2007_Q1,SECOND,2007-05-31,A997RY2,47,-0.29,      Consumption expenditures
7814,2007_Q1,THIRD,2007-06-28,A997RY2,47,-0.3,      Consumption expenditures
7815,2007_Q2,ADVANCE,2007-07-27,A997RY2,47,0.39,      Consumption expenditures
7816,2007_Q2,SECOND,2007-08-30,A997RY2,47,0.35,      Consumption expenditures
7817,2007_Q2,THIRD,2007-09-27,A997RY2,47,0.35,      Consumption expenditures
7818,2007_Q3,ADVANCE,2007-10-31,A997RY2,47,0.37,      Consumption expenditures
7819,2007_Q3,SECOND,2007-11-29,A997RY2,47,0.39,      Consumption expenditures
7820,2007_Q3,THIRD,2007-12-20,A997RY2,47,0.39,      Consumption expenditures
7821,2007_Q4,ADVANCE,2008-01-30,A997RY2,47,0.05,      Consumption expenditures
7822,2007_Q4,SECOND,2008-02-28,A997RY2,47,0.06,      Consumption expenditures
7823,2007_Q4,THIRD,2008-03-27,A997RY2,47,0.05,      Consumption expenditures
7824,2008_Q1,ADVANCE,2008-04-30,A997RY2,47,0.25,      Consumption expenditures
7825,2008_Q1,SECOND,2008-05-29,A997RY2,47,0.24,      Consumption expenditures
7826,2008_Q1,THIRD,2008-06-26,A997RY2,47,0.24,      Consumption expenditures
7827,2008_Q2,ADVANCE,2008-07-31,A997RY2,47,0.16,      Consumption expenditures
7828,2008_Q2,SECOND,2008-08-28,A997RY2,47,0.15,      Consumption expenditures
7829,2008_Q2,THIRD,2008-09-26,A997RY2,47,0.15,      Consumption expenditures
7830,2008_Q3,ADVANCE,2008-10-30,A997RY2,47,0.72,      Consumption expenditures
7831,2008_Q3,SECOND,2008-11-25,A997RY2,47,0.72,      Consumption expenditures
7832,2008_Q3,THIRD,2008-12-23,A997RY2,47,0.72,      Consumption expenditures
7833,2008_Q4,ADVANCE,2009-01-30,A997RY2,47,0.11,      Consumption expenditures
7834,2008_Q4,SECOND,2009-02-27,A997RY2,47,0.16,      Consumption expenditures
7835,2008_Q4,THIRD,2009-03-26,A997RY2,47,0.17,      Consumption expenditures
7836,2009_Q1,ADVANCE,2009-04-29,A997RY2,47,-0.24,      Consumption expenditures
7837,2009_Q1,SECOND,2009-05-29,A997RY2,47,-0.27,      Consumption expenditures
7838,2009_Q1,THIRD,2009-06-25,A997RY2,47,-0.27,      Consumption expenditures
7839,2009_Q2,ADVANCE,2009-07-31,A997RY2,52,0.52,      Consumption expenditures
7840,2009_Q2,SECOND,2009-08-27,A997RY2,52,0.52,      Consumption expenditures
7841,2009_Q2,THIRD,2009-09-30,A997RY2,52,0.53,      Consumption expenditures
7842,2009_Q3,ADVANCE,2009-10-29,A997RY2,52,0.39,      Consumption expenditures
7843,2009_Q3,SECOND,2009-11-24,A997RY2,52,0.39,      Consumption expenditures
7844,2009_Q3,THIRD,2009-12-22,A997RY2,52,0.36,      Consumption expenditures
7845,2009_Q4,ADVANCE,2010-01-29,A997RY2,52,-0.04,      Consumption expenditures
7846,2009_Q4,SECOND,2010-02-26,A997RY2,52,-0.06,      Consumption expenditures
7847,2009_Q4,THIRD,2010-03-26,A997RY2,52,-0.06,      Consumption expenditures
7848,2010_Q1,ADVANCE,2010-04-30,A997RY2,52,0.03,      Consumption expenditures
7849,2010_Q1,SECOND,2010-05-27,A997RY2,52,0.03,      Consumption expenditures
7850,2010_Q1,THIRD,2010-06-25,A997RY2,52,0.03,      Consumption expenditures
7851,2010_Q2,ADVANCE,2010-07-30,A997RY2,52,0.25,      Consumption expenditures
7852,2010_Q2,SECOND,2010-08-27,A997RY2,52,0.24,      Consumption expenditures
7853,2010_Q2,THIRD,2010-09-30,A997RY2,52,0.25,      Consumption expenditures
7854,2010_Q3,ADVANCE,2010-10-29,A997RY2,52,0.42,      Consumption expenditures
7855,2010_Q3,SECOND,2010-11-23,A997RY2,52,0.41,      Consumption expenditures
7856,2010_Q3,THIRD,2010-12-22,A997RY2,52,0.41,      Consumption expenditures
7857,2010_Q4,ADVANCE,2011-01-28,A997RY2,52,-0.32,      Consumption expenditures
7858,2010_Q4,SECOND,2011-02-25,A997RY2,52,-0.32,      Consumption expenditures
7859,2010_Q4,THIRD,2011-03-25,A997RY2,52,-0.33,      Consumption expenditures
7860,2011_Q1,ADVANCE,2011-04-28,A997RY2,52,-0.37,      Consumption expenditures
7861,2011_Q1,SECOND,2011-05-26,A997RY2,52,-0.38,      Consumption expenditures
7862,2011_Q1,THIRD,2011-06-24,A997RY2,52,-0.38,      Consumption expenditures
7863,2011_Q2,ADVANCE,2011-07-29,A997RY2,52,0.43,      Consumption expenditures
7864,2011_Q2,SECOND,2011-08-26,A997RY2,52,0.42,      Consumption expenditures
7865,2011_Q2,THIRD,2011-09-29,A997RY2,52,0.42,      Consumption expenditures
7866,2011_Q3,ADVANCE,2011-10-27,A997RY2,52,0.19,      Consumption expenditures
7867,2011_Q3,SECOND,2011-11-22,A997RY2,52,0.18,      Consumption expenditures
7868,2011_Q3,THIRD,2011-12-22,A997RY2,52,0.19,      Consumption expenditures
7869,2011_Q4,ADVANCE,2012-01-27,A997RY2,52,-0.58,      Consumption expenditures
7870,2011_Q4,SECOND,2012-02-29,A997RY2,52,-0.55,      Consumption expenditures
7871,2011_Q4,THIRD,2012-03-29,A997RY2,52,-0.58,      Consumption expenditures
7872,2012_Q1,ADVANCE,2012-04-27,A997RY2,52,-0.28,      Consumption expenditures
7873,2012_Q1,SECOND,2012-05-31,A997RY2,52,-0.29,      Consumption expenditures
7874,2012_Q1,THIRD,2012-06-28,A997RY2,52,-0.29,      Consumption expenditures
7875,2012_Q2,ADVANCE,2012-07-27,A997RY2,52,-0.11,      Consumption expenditures
7876,2012_Q2,SECOND,2012-08-29,A997RY2,52,-0.09,      Consumption expenditures
7877,2012_Q2,THIRD,2012-09-27,A997RY2,52,-0.1,      Consumption expenditures
7878,2012_Q3,ADVANCE,2012-10-26,A997RY2,52,0.65,      Consumption expenditures
7879,2012_Q3,SECOND,2012-11-29,A997RY2,52,0.64,      Consumption expenditures
7880,2012_Q3,THIRD,2012-12-20,A997RY2,52,0.64,      Consumption expenditures
7881,2012_Q4,ADVANCE,2013-01-30,A997RY2,52,-1.28,      Consumption expenditures
7882,2012_Q4,SECOND,2013-02-28,A997RY2,52,-1.28,      Consumption expenditures
7883,2012_Q4,THIRD,2013-03-28,A997RY2,52,-1.27,      Consumption expenditures
7884,2013_Q1,ADVANCE,2013-04-26,A997RY2,52,-0.37,      Consumption expenditures
7885,2013_Q1,SECOND,2013-05-30,A997RY2,52,-0.39,      Consumption expenditures
